"User_ID","Gender","Age","Marital_Status","Purchase"
1001891,"M","46-50","married",11422
1001058,"M","26-35","single",15222
1005519,"M","36-45","single",12186
1000017,"M","51-55","single",11450
1005789,"M","26-35","single",8115
1000130,"M","36-45","married",16722
1005767,"M","26-35","single",11613
1004434,"F","36-45","single",8000
1001401,"F","18-25","single",15779
1003490,"M","26-35","married",7883
1005829,"F","26-35","single",3721
1004508,"M","26-35","single",2845
1002419,"M","26-35","married",7975
1001556,"M","18-25","married",15437
1004327,"M","36-45","single",15658
1003916,"M","26-35","married",8836
1000587,"M","26-35","single",8069
1002185,"M","46-50","married",7062
1001726,"M","26-35","married",3844
1005023,"M","36-45","married",1781
1004370,"M","26-35","single",5477
1003641,"M","26-35","single",16571
1000268,"F","18-25","single",15515
1005422,"M","51-55","married",8653
1000714,"M","18-25","single",20416
1001880,"M","36-45","married",11715
1002824,"M","18-25","single",4557
1002148,"F","18-25","married",15356
1000839,"M","26-35","single",23092
1005504,"M","46-50","married",16252
1004064,"M","46-50","married",7611
1000889,"M","46-50","single",11488
1003733,"M","18-25","single",743
1000984,"M","51-55","married",6921
1005472,"M","36-45","married",2001
1003942,"M","18-25","single",12710
1000999,"M","26-35","single",11939
1002242,"M","18-25","single",2804
1005854,"M","46-50","married",4500
1004203,"M","26-35","married",7397
1004132,"M","26-35","single",1984
1004769,"M","26-35","single",1736
1004406,"M","26-35","married",8047
1001449,"M","36-45","married",7188
1004647,"M","36-45","married",9846
1001736,"M","55+","married",7583
1002335,"M","51-55","single",8212
1005661,"F","26-35","married",5238
1000053,"M","26-35","single",5156
1003147,"M","26-35","single",6873
1005241,"F","26-35","single",9894
1005053,"M","26-35","single",19279
1003244,"F","18-25","single",7089
1002402,"M","46-50","single",3939
1001137,"M","18-25","single",5840
1005567,"M","51-55","married",7829
1001164,"F","26-35","married",9886
1003953,"M","26-35","single",13635
1005643,"F","36-45","married",8007
1005015,"M","36-45","married",14928
1005255,"M","0-17","single",10046
1002529,"F","36-45","single",19204
1005175,"F","36-45","single",9735
1001153,"M","18-25","single",8270
1002558,"M","55+","married",15791
1002302,"M","51-55","married",11636
1003834,"M","18-25","single",15536
1001465,"M","51-55","married",7897
1005313,"M","55+","single",9909
1004072,"M","51-55","single",19457
1005954,"M","46-50","married",15607
1004131,"M","46-50","married",3077
1001774,"M","26-35","single",8747
1001921,"M","55+","single",7830
1002966,"F","26-35","single",15322
1000585,"M","18-25","single",12957
1003512,"M","18-25","single",11229
1005538,"M","46-50","married",6193
1001146,"F","18-25","married",2084
1000382,"F","36-45","married",8598
1002772,"M","36-45","married",5302
1004848,"F","36-45","single",15767
1004869,"F","46-50","married",7718
1003961,"M","26-35","single",8943
1003578,"M","51-55","married",5329
1001544,"M","26-35","single",8851
1002779,"M","36-45","single",6956
1002854,"F","18-25","single",4008
1003892,"M","26-35","single",15340
1002041,"F","26-35","single",1416
1001118,"M","51-55","married",8572
1003311,"M","26-35","single",15807
1005898,"F","18-25","single",10849
1005716,"M","0-17","single",15454
1002092,"M","55+","married",16256
1002121,"M","55+","married",3103
1004344,"M","26-35","single",5932
1000272,"M","18-25","single",7825
1004904,"M","51-55","married",1715
1002537,"M","36-45","single",15387
1001306,"M","26-35","single",8587
1004553,"F","36-45","single",15714
1003902,"M","26-35","single",19079
1005428,"F","26-35","single",19215
1004808,"M","36-45","married",2085
1003841,"M","46-50","single",11873
1002447,"M","26-35","married",8820
1003951,"F","18-25","married",7852
1003817,"M","36-45","married",4709
1006024,"M","26-35","married",7759
1003513,"M","26-35","single",13344
1002941,"M","36-45","married",15587
1003565,"M","26-35","married",11894
1001088,"F","0-17","single",15497
1004277,"M","36-45","single",7011
1004058,"M","26-35","married",19280
1003191,"M","26-35","single",7100
1003735,"M","26-35","single",9816
1001865,"F","18-25","single",5194
1000175,"F","26-35","single",9719
1003679,"M","26-35","single",15700
1001274,"M","46-50","married",4705
1004177,"M","36-45","single",15556
1001300,"M","0-17","single",20912
1004450,"M","26-35","married",8985
1000622,"M","26-35","married",4104
1000845,"F","18-25","single",8661
1004021,"M","51-55","married",5139
1001051,"F","26-35","married",3005
1005086,"M","26-35","married",6131
1001645,"F","18-25","married",3691
1003999,"M","36-45","single",1638
1000466,"M","26-35","single",7125
1003590,"F","18-25","single",13401
1004028,"M","26-35","single",8867
1005345,"F","26-35","married",8779
1004738,"M","55+","single",19123
1001266,"M","26-35","married",10595
1001680,"M","26-35","married",5936
1004028,"M","26-35","single",8897
1004255,"M","51-55","married",5950
1005205,"M","26-35","married",8868
1002968,"F","18-25","single",7181
1001588,"M","26-35","single",12850
1003724,"M","36-45","single",11946
1003268,"M","26-35","single",7072
1000885,"M","36-45","single",10828
1001303,"M","26-35","single",7695
1005998,"M","18-25","single",2044
1005946,"F","55+","single",11400
1004637,"F","36-45","married",15253
1005581,"M","26-35","married",19608
1000692,"F","26-35","married",7932
1005649,"F","18-25","single",5394
1001973,"M","26-35","single",8872
1005008,"M","26-35","married",7110
1005005,"M","46-50","single",12639
1001035,"M","18-25","married",9808
1001941,"M","36-45","single",3142
1001369,"M","26-35","married",3705
1001329,"M","18-25","single",15742
1005365,"M","18-25","single",6992
1001525,"F","26-35","married",6960
1005763,"F","26-35","married",4038
1003648,"M","18-25","single",2284
1004736,"M","18-25","married",1925
1005021,"M","51-55","married",6880
1003224,"F","26-35","married",8882
1001297,"M","26-35","single",11559
1000097,"F","36-45","single",10067
1002100,"F","26-35","single",1465
1000127,"F","46-50","married",12581
1004979,"M","36-45","married",6984
1002868,"M","36-45","single",13028
1003792,"M","26-35","single",6871
1005624,"M","26-35","single",15466
1005811,"M","18-25","single",9771
1001077,"M","26-35","single",5961
1001753,"M","36-45","single",12759
1001645,"F","18-25","married",6985
1004298,"F","18-25","single",5288
1001750,"M","51-55","single",4390
1001758,"F","26-35","single",9867
1000798,"F","26-35","married",19658
1001969,"F","26-35","single",16440
1003472,"M","26-35","married",6052
1002624,"F","36-45","married",8608
1005880,"M","26-35","married",5219
1003313,"M","36-45","single",2832
1004126,"M","26-35","single",15256
1004476,"M","46-50","married",12766
1003438,"F","26-35","married",11759
1001835,"M","26-35","single",9823
1000240,"M","51-55","married",11878
1002215,"F","26-35","married",11504
1006023,"M","26-35","married",16571
1003184,"F","26-35","married",9962
1004728,"M","26-35","single",5226
1001319,"F","26-35","married",8840
1001752,"M","26-35","single",4182
1004647,"M","36-45","married",810
1003827,"M","51-55","married",4445
1001340,"M","26-35","single",2295
1001409,"M","18-25","married",8600
1004887,"M","18-25","married",8846
1000608,"M","18-25","married",3710
1005730,"M","18-25","single",5425
1001943,"M","18-25","single",7160
1001969,"F","26-35","single",7045
1005298,"M","36-45","single",6099
1005118,"M","0-17","single",15183
1004153,"M","51-55","married",19329
1000939,"F","26-35","single",15746
1005703,"M","55+","married",20483
1004643,"M","26-35","single",4448
1000888,"F","0-17","single",10897
1004958,"M","18-25","single",5292
1000768,"M","26-35","married",7797
1005514,"F","0-17","single",6998
1005322,"M","36-45","married",7174
1005850,"F","26-35","single",3589
1005874,"M","26-35","single",15616
1005738,"M","26-35","married",6061
1002520,"F","55+","married",11591
1001358,"M","36-45","married",768
1002382,"M","51-55","single",10756
1004655,"F","26-35","single",7153
1003217,"F","36-45","single",8600
1003489,"M","18-25","single",5325
1003947,"M","26-35","single",19561
1005561,"F","26-35","married",1801
1003610,"M","18-25","single",15352
1002734,"F","18-25","single",8726
1000850,"M","36-45","married",1419
1004277,"M","36-45","single",15381
1005046,"M","26-35","single",6860
1004555,"F","18-25","married",3728
1003114,"M","18-25","married",19918
1001150,"F","26-35","single",1833
1000816,"M","46-50","single",7660
1003040,"M","26-35","single",11849
1000546,"F","26-35","single",3837
1005107,"F","46-50","single",15680
1005792,"M","26-35","married",11589
1005026,"M","26-35","married",7100
1001701,"F","26-35","single",9789
1004521,"M","36-45","single",15807
1000331,"M","26-35","single",9697
1004425,"M","36-45","single",6875
1005434,"F","26-35","married",10074
1000445,"M","46-50","married",3605
1000146,"F","36-45","married",10066
1002504,"M","26-35","married",9750
1001274,"M","46-50","married",11893
1005875,"M","26-35","single",10783
1004750,"F","26-35","single",6019
1004386,"M","26-35","single",11623
1002140,"M","46-50","married",8014
1002156,"M","18-25","single",11931
1005046,"M","26-35","single",7059
1002946,"M","36-45","married",565
1002537,"M","36-45","single",8905
1004867,"M","26-35","single",6960
1001820,"M","26-35","married",6169
1005257,"F","26-35","single",7147
1000148,"M","51-55","married",9992
1005367,"M","18-25","single",8490
1001119,"M","36-45","married",7168
1001182,"M","0-17","single",5858
1003792,"M","26-35","single",3708
1003464,"F","26-35","married",6007
1005948,"M","55+","single",7902
1003648,"M","18-25","single",8117
1002174,"M","51-55","married",5272
1005420,"F","0-17","single",13291
1002520,"F","55+","married",7021
1001899,"F","46-50","married",7849
1004954,"M","46-50","married",9958
1002342,"M","36-45","single",7671
1001505,"M","51-55","married",7141
1000996,"M","26-35","married",15793
1000631,"M","36-45","married",3688
1004374,"M","18-25","single",15226
1003630,"M","18-25","single",15600
1003509,"M","18-25","single",8125
1004508,"M","26-35","single",15242
1000299,"M","26-35","single",6134
1001747,"M","26-35","married",1994
1005698,"M","36-45","single",5420
1001179,"M","51-55","married",19133
1004858,"M","26-35","single",12638
1004800,"M","18-25","single",7842
1000734,"M","26-35","married",5341
1001163,"M","0-17","single",3747
1005490,"M","46-50","single",15306
1004007,"M","36-45","married",8352
1000881,"M","18-25","single",7778
1002888,"M","26-35","married",10003
1005084,"M","18-25","single",10002
1004806,"M","26-35","single",19051
1003281,"M","26-35","single",15404
1002512,"F","46-50","married",8606
1004478,"M","0-17","single",7178
1003054,"M","18-25","married",3636
1000791,"M","36-45","single",9867
1001067,"M","36-45","married",20553
1001243,"M","36-45","married",5333
1005013,"M","18-25","single",8730
1003154,"F","26-35","single",9948
1000406,"M","26-35","single",15354
1001912,"M","26-35","married",7802
1004213,"M","36-45","single",15607
1004728,"M","26-35","single",8039
1005026,"M","26-35","married",6960
1004945,"M","51-55","married",16877
1000235,"M","26-35","single",9801
1002878,"F","51-55","married",15780
1003693,"M","26-35","married",4249
1003356,"M","36-45","married",15558
1002899,"M","36-45","married",6973
1003467,"M","26-35","married",16208
1005812,"F","26-35","married",12027
1001737,"M","36-45","single",16124
1003841,"M","46-50","single",7179
1002900,"M","18-25","married",15688
1001181,"M","36-45","married",11779
1001685,"M","36-45","single",3500
1005561,"F","26-35","married",4746
1000499,"F","26-35","single",8037
1005929,"F","36-45","single",15787
1002085,"M","18-25","single",13075
1000092,"F","18-25","single",8425
1002438,"M","36-45","single",16301
1003241,"F","51-55","married",3624
1005812,"F","26-35","married",12767
1001922,"F","26-35","single",8149
1005560,"F","36-45","married",10741
1000022,"M","18-25","single",7873
1004897,"M","36-45","single",11613
1003651,"M","26-35","single",16347
1000411,"F","46-50","married",5417
1002596,"M","51-55","married",8852
1000474,"M","26-35","single",5954
1004483,"F","26-35","single",11920
1005550,"M","36-45","single",7023
1005872,"M","26-35","married",7845
1003540,"M","18-25","married",15986
1002179,"F","26-35","married",5942
1004904,"M","51-55","married",10057
1004940,"F","51-55","single",9949
1001074,"M","46-50","married",5969
1003056,"M","26-35","married",6108
1000895,"M","51-55","married",8720
1000026,"M","26-35","married",1848
1000308,"M","26-35","married",1409
1002258,"F","18-25","single",7945
1005906,"F","18-25","married",5261
1003485,"M","26-35","single",9842
1001087,"M","26-35","single",8704
1002453,"M","26-35","single",4164
1001597,"M","26-35","married",10032
1005184,"M","18-25","married",5202
1003857,"M","18-25","single",13209
1001524,"M","18-25","single",8601
1003689,"M","26-35","married",7902
1001360,"M","26-35","married",5336
1004089,"M","26-35","single",16400
1003278,"M","36-45","married",8798
1003726,"M","26-35","married",3053
1001422,"M","36-45","single",11596
1000199,"M","18-25","single",11788
1002265,"M","55+","married",9640
1003885,"M","26-35","married",19216
1002391,"M","51-55","single",3167
1001743,"M","36-45","single",8828
1004261,"F","36-45","single",11467
1002605,"M","36-45","married",15416
1001241,"M","0-17","single",8871
1004579,"F","18-25","married",11719
1001737,"M","36-45","single",4169
1004601,"M","36-45","single",16065
1003961,"M","26-35","single",11739
1004352,"M","18-25","single",5195
1000046,"M","18-25","single",7478
1003473,"F","36-45","married",6852
1000075,"F","0-17","single",13520
1005208,"M","26-35","married",19326
1004656,"M","26-35","single",9550
1002561,"M","26-35","married",5480
1001354,"F","26-35","single",19155
1002327,"M","18-25","single",6847
1000639,"M","46-50","married",15635
1005458,"F","18-25","single",8905
1000514,"M","26-35","married",17134
1003673,"M","26-35","single",8906
1000933,"M","46-50","married",4135
1003509,"M","18-25","single",20577
1000830,"M","36-45","single",1725
1001899,"F","46-50","married",11649
1003544,"F","26-35","married",5969
1005880,"M","26-35","married",4626
1003123,"M","26-35","single",2802
1002952,"M","26-35","single",7775
1004447,"M","46-50","married",6099
1005759,"F","26-35","single",5998
1002555,"M","55+","single",7110
1005131,"F","26-35","single",8195
1001836,"M","26-35","single",8788
1003887,"M","18-25","single",8088
1002752,"M","26-35","single",3980
1004659,"F","26-35","single",10687
1001224,"M","51-55","single",7685
1001159,"M","18-25","married",4416
1001611,"M","26-35","single",11041
1002975,"M","36-45","married",8900
1000767,"M","26-35","single",9967
1003007,"M","36-45","married",7094
1005530,"F","18-25","single",5923
1003853,"M","26-35","married",11794
1004297,"M","46-50","married",6894
1005756,"F","0-17","single",7931
1003539,"F","26-35","married",5240
1005306,"F","26-35","single",15537
